                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20231026"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                               mix_type_6                               mix_qtop_6                               mix_type_7                               mix_qtop_7                               mix_type_8                               mix_qtop_8                               mix_type_9                               mix_qtop_9                              mix_type_10                              mix_qtop_10                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                              burn_type_9                              burn_qtop_9                             burn_type_10                             burn_qtop_10                             he_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                 delta_nu                                 delta_Pg                                   nu_max                              num_retries                                num_iters 
                                       1                                     1022                  5.5901699437494777E+001                  1.7474250108400471E+000                  1.9999998019957054E+001                  3.4599535863028564E+001                 -7.4507504005596275E+000                  6.9804792574520214E+000                  3.4658581137252259E-001                  7.8131081639672852E-008                  9.9999999490436098E-001                  9.9999996953213977E-001                  1.0000000000000000E+000                  7.8131081639672852E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  3.4902399742672630E-001                                        2                  4.4599672715607896E-001                                        0                  9.9996285126765816E-001                                        4                  9.9996972232670889E-001                                        0                  9.9999658035425909E-001                                        4                  9.9999715481739937E-001                                        0                  9.9999883170131498E-001                                        4                  9.9999902337750057E-001                                        0                  9.9999996953213977E-001                                        1                  1.0000000000000000E+000                  5.1012436010117606E+000                 -2.8260321365497365E+001                 -9.8999999999999986E+001                  5.1012436010117606E+000                  3.2875620537682830E+000                  5.0945222105560317E+000                 -2.8260321365497365E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2562673606289821E+034                  1.9107740618102640E+034                  2.0949084585773373E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.2361819082681872E+034                                        6                  3.9272694217412779E-002                                        5                  1.7476334982881125E-001                                        4                  3.1418191905925646E-001                                        3                  4.3774555626526140E-001                                        2                  5.2918556742211265E-001                                        3                  5.3022916463587721E-001                                        2                  6.2670193905829585E-001                                        1                  7.0803140691274269E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5389449051777966E+000                  4.6484008671071635E+000                  7.6896378406248400E-001                  4.2011700118460578E+000                  0.0000000000000000E+000                  1.6412705679252511E+001                  6.6269719072741107E-001                  7.5486324399004889E+000                  6.1692317219108028E-001                  8.4992045936721239E-001                  1.2969715744681172E+000                  6.9983968832400023E-001                  2.7992531983150126E-001                  4.8510263640687355E-004                  9.2100821174001153E-003                  3.4040638246883698E-003                  9.2639963326349682E-003                  1.3999920990879389E+001                  5.5996953913956746E+000                  3.7815256934862333E+001                  1.0403857173784070E+007                  7.3424806310686472E+002                                        0                                        5 
                                       2                                     1022                  1.2298373876248850E+002                  1.8266062568876720E+000                  1.9999995714753588E+001                  3.4599535812971695E+001                 -7.4638969935329689E+000                  8.7155503200455477E+000                  4.3441989887458160E-001                  7.8131090416965635E-008                  9.9999999491215996E-001                  9.9999996921784606E-001                  1.0000000000000000E+000                  7.8131090416965635E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  4.3577760937299920E-001                                        2                  5.2292939803492533E-001                                        0                  9.9996780542884611E-001                                        4                  9.9997141179144211E-001                                        0                  9.9997470928241783E-001                                        4                  9.9997798129123017E-001                                        0                  9.9999680698653670E-001                                        4                  9.9999784426030269E-001                                        7                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  5.0556805478450375E+000                 -2.8352430761962896E+001                 -9.8999999999999986E+001                  5.0556805478450375E+000                  3.2448132655680180E+000                  5.0489151186640822E+000                 -2.8352430761962896E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2324087047868659E+034                  1.8602633214646501E+034                  2.0955408881630945E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.2230698903783867E+034                                        6                  3.4105170022536865E-002                                        5                  1.6821557475540341E-001                                        4                  3.0816348008594829E-001                                        3                  4.3270909492109305E-001                                        2                  6.2380767570926299E-001                                        1                  7.0568319128894597E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5378309323587818E+000                  4.6451318361352216E+000                  7.6955721421454437E-001                  4.1999831014850715E+000                  0.0000000000000000E+000                  1.6405841175178224E+001                  6.5725192222664108E-001                  7.5470903886489076E+000                  6.1692641542898097E-001                  8.4991745142796082E-001                  1.2969808490335970E+000                  6.9983371277603679E-001                  2.7992732923523800E-001                  4.6045685001303569E-004                  9.2099181556424287E-003                  3.4040638246883668E-003                  9.2639963326349630E-003                  1.3999835602813544E+001                  5.5997158268853182E+000                  3.7740093783614356E+001                  1.0666356847450623E+007                  7.3318384242146010E+002                                        0                                        4 
                                       3                                     1019                  2.0348218595248096E+002                  1.9057875029352966E+000                  1.9999993009986358E+001                  3.4599535754238410E+001                 -7.4736576068471399E+000                  9.3244351807377370E+000                  4.6591324783555110E-001                  7.8131101056645681E-008                  9.9999999460477917E-001                  9.9999996893380005E-001                  1.0000000000000000E+000                  7.8131101056645681E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  4.6622192198176660E-001                                        2                  5.4859126468900532E-001                                        0                  9.9998492911431958E-001                                        4                  9.9998712863764361E-001                                        0                  9.9998815040717903E-001                                        4                  9.9998980242667956E-001                                        0                  9.9999601296497531E-001                                        4                  9.9999706927610921E-001                                        7                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  5.0768042627885661E+000                 -2.8473466322601134E+001                 -1.0536049848239340E+001                  5.0768042627885661E+000                  3.3194332560865427E+000                  5.0691441043186121E+000                 -2.8473466322601134E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2473650360482611E+034                  1.8725570369176878E+034                  2.1906922760876278E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.2060617261210211E+034                                        6                  3.6455157761026140E-002                                        5                  1.7150566700657424E-001                                        4                  3.1152069279456612E-001                                        3                  4.3589393331964699E-001                                        2                  5.4248321859665882E-001                                        1                  5.4738792783500034E-001                                        2                  6.1994018426558839E-001                                        1                  7.0255091556712423E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5364229901563036E+000                  4.6412188494216355E+000                  7.7041660526270783E-001                  4.1982642606554545E+000                  0.0000000000000000E+000                  1.6396978239774672E+001                  6.5027542067448207E-001                  7.5450648639297251E+000                  6.1692328492642601E-001                  8.4991959717399668E-001                  1.2969706224063555E+000                  6.9983776306756917E-001                  2.7993448131516124E-001                  5.3340349366393807E-004                  9.2117725625699646E-003                  3.4040638246883694E-003                  9.2639963326349717E-003                  1.3999728105372922E+001                  5.5997386428609977E+000                  3.7630844151242599E+001                  1.0861300253359318E+007                  7.3147252119654104E+002                                        0                                        4 
                                       4                                     1019                  3.0008032258047194E+002                  1.9849687489829215E+000                  1.9999989851959199E+001                  3.4599535685662687E+001                 -7.4855528881164730E+000                  9.8208192438615765E+000                  4.9085949633275816E-001                  7.8131113150042926E-008                  9.9999999461612765E-001                  9.9999996853170348E-001                  1.0000000000000000E+000                  7.8131113150042926E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  4.9104121134839118E-001                                        2                  5.7085048920205450E-001                                        0                  9.9996322771417034E-001                                        4                  9.9996643368037119E-001                                        0                  9.9998440334741534E-001                                        4                  9.9998635088942189E-001                                        0                  9.9999772540239651E-001                                        4                  9.9999829404382967E-001                                        7                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  5.0741043694996781E+000                 -2.8619086831052982E+001                 -9.9919818038890647E+000                  5.0741043694996781E+000                  3.3569221099130551E+000                  5.0656942860019196E+000                 -2.8619086831052982E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2473409176108759E+034                  1.8736539796280704E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        6                  3.6145066123115577E-002                                        5                  1.7126642405248185E-001                                        4                  3.1151353191741765E-001                                        3                  4.3613078244759002E-001                                        2                  5.4183966613974688E-001                                        1                  5.7012024256385285E-001                                        2                  6.1525304858265728E-001                                        1                  6.9868433792299478E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5347330211484183E+000                  4.6366278280528785E+000                  7.7150103259410019E-001                  4.1960953374169518E+000                  0.0000000000000000E+000                  1.6386447025376548E+001                  6.4203122154385106E-001                  7.5426322792386724E+000                  6.1692150376754540E-001                  8.4992059087304261E-001                  1.2969644216655543E+000                  6.9983955693791688E-001                  2.7994127674284414E-001                  5.8966974028134178E-004                  9.2134351746479166E-003                  3.4040638246883690E-003                  9.2639963326349700E-003                  1.3999599990831646E+001                  5.5997636892442397E+000                  3.7493309127312465E+001                  1.1117274853287691E+007                  7.2924603610267047E+002                                        0                                        4 
                                       5                                     1017                  4.1599808653406109E+002                  2.0641499950305464E+000                  1.9999986183413135E+001                  3.4599535606001176E+001                 -7.4996560185429431E+000                  1.0198747623617507E+001                  5.0973483766434713E-001                  7.8131126785336199E-008                  9.9999999462895550E-001                  9.9999996805723301E-001                  1.0000000000000000E+000                  7.8131126785336199E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  5.0993773346082483E-001                                        2                  5.8761333036564711E-001                                        0                  9.9998447394422574E-001                                        4                  9.9998505556178441E-001                                        0                  9.9998723662762934E-001                                        4                  9.9998988797934718E-001                                        0                  9.9999838198538404E-001                                        4                  9.9999858924617602E-001                                        7                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  5.0424016279089612E+000                 -2.8776669909173282E+001                 -9.8999999999999986E+001                  5.0424016279089603E+000                  3.3473949819866551E+000                  5.0335464409319224E+000                 -2.8776669909173282E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2288226725067644E+034                  1.8611846470508049E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        6                  3.2607479921250598E-002                                        5                  1.6673178073132383E-001                                        4                  3.0738425104137468E-001                                        3                  4.3275153368176933E-001                                        2                  5.3856522640930993E-001                                        1                  5.8758236718680579E-001                                        2                  6.1025426647015613E-001                                        1                  6.9441089820082758E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5328953022515153E+000                  4.6317020065435655E+000                  7.7271355963324895E-001                  4.1936702036771409E+000                  0.0000000000000000E+000                  1.6375172729327012E+001                  6.3324502512521230E-001                  7.5400059992689110E+000                  6.1692241427722327E-001                  8.4991933377074225E-001                  1.2969663312818513E+000                  6.9983695682359026E-001                  2.7994679258386274E-001                  6.0950225420113100E-004                  9.2144908795847042E-003                  3.4040638246883707E-003                  9.2639963326349734E-003                  1.3999457065176150E+001                  5.5997908034335895E+000                  3.7340126071794664E+001                  1.1402995333851552E+007                  7.2672115512655637E+002                                        0                                        3 
                                       6                                     1014                  5.5509940327836819E+002                  2.1433312410781711E+000                  1.9999981933164044E+001                  3.4599535513708112E+001                 -7.5149168577218273E+000                  1.0476194598443945E+001                  5.2292975837516720E-001                  7.8131142449609031E-008                  9.9999999448733046E-001                  9.9999996747990372E-001                  1.0000000000000000E+000                  7.8131142449609031E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  5.2381020310184778E-001                                        2                  5.9929236164121713E-001                                        0                  9.9997266275295982E-001                                        4                  9.9997513112985170E-001                                        0                  9.9999234888336264E-001                                        4                  9.9999323769560822E-001                                        0                  9.9999545294560388E-001                                        4                  9.9999697994475156E-001                                        7                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  4.9922957235019858E+000                 -2.8934532118318597E+001                 -9.8999999999999986E+001                  4.9922957235019858E+000                  3.3073504509227276E+000                  4.9832308111097365E+000                 -2.8934532118318597E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2018215229848242E+034                  1.8396896270110046E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        6                  2.7193800604220757E-002                                        5                  1.5948320932552459E-001                                        4                  3.0059867968659371E-001                                        3                  4.2699561043850215E-001                                        2                  5.3375589901983889E-001                                        1                  6.0010557793263331E-001                                        2                  6.0546094956673358E-001                                        1                  6.9010654230245660E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5310399885522639E+000                  4.6267803797323293E+000                  7.7396337362613432E-001                  4.1911704833983103E+000                  0.0000000000000000E+000                  1.6363991266381479E+001                  6.2456666066469146E-001                  7.5373815095508814E+000                  6.1692544754801737E-001                  8.4991629717055206E-001                  1.2969746295934634E+000                  6.9983088221108924E-001                  2.7995135254752024E-001                  6.0086042779664125E-004                  9.2150517442238528E-003                  3.4040638246883681E-003                  9.2639963326349647E-003                  1.3999304118904314E+001                  5.5998199805449316E+000                  3.7182942715622481E+001                  1.1551590789062822E+007                  7.2409531813722492E+002                                        0                                        3 
                                       7                                     1014                  7.2202098337153654E+002                  2.2225124871257962E+000                  1.9999977010201309E+001                  3.4599535406807227E+001                 -7.5302859388913612E+000                  1.0648854222118370E+001                  5.3073069284490648E-001                  7.8131163892720788E-008                  9.9999999434923592E-001                  9.9999996691710014E-001                  1.0000000000000000E+000                  7.8131163892720788E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  5.3244332314415910E-001                                        2                  6.0845933273009989E-001                                        0                  9.9996009871290770E-001                                        4                  9.9996694467721836E-001                                        0                  9.9997459038474312E-001                                        4                  9.9997643909793033E-001                                        0                  9.9998737375743130E-001                                        4                  9.9999436481456849E-001                                        7                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  4.9349305502258813E+000                 -2.9085293185331075E+001                 -1.0837079843903322E+001                  4.9349305502258813E+000                  3.2543711969070301E+000                  4.9257726509762980E+000                 -2.9085293185331075E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1703888412629492E+034                  1.8142030520467057E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        6                  2.1377792657551121E-002                                        5                  1.5113472949326134E-001                                        4                  2.9268927365695996E-001                                        3                  4.2020286278310248E-001                                        2                  5.2821233121243860E-001                                        1                  6.8602707860566159E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5292463934462335E+000                  4.6220648536272497E+000                  7.7519280078565478E-001                  4.1887115221783819E+000                  0.0000000000000000E+000                  1.6353418868358300E+001                  6.1639486468624527E-001                  7.5348807892989509E+000                  6.1692956950222277E-001                  8.4991233742724970E-001                  1.2969861867218766E+000                  6.9982300284756582E-001                  2.7995554882531454E-001                  5.7827313644602378E-004                  9.2153629955455309E-003                  3.4040638246883707E-003                  9.2639963326349700E-003                  1.3999143091168506E+001                  5.5998514332887286E+000                  3.7029080723512656E+001                  1.1677705738788489E+007                  7.2149541532901105E+002                                        0                                        3 
                                       8                                     1011                  9.2232687948333864E+002                  2.3016937331734209E+000                  1.9999971301050536E+001                  3.4599535282834431E+001                 -7.5451222203640294E+000                  1.0717417346479506E+001                  5.3331168024438724E-001                  7.8131184743264892E-008                  9.9999999406089268E-001                  9.9999996637646460E-001                  1.0000000000000000E+000                  7.8131184743264892E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  5.3587163627162582E-001                                        2                  6.1072677691692889E-001                                        0                  9.9997223539886226E-001                                        4                  9.9997659604789235E-001                                        0                  9.9998894879753608E-001                                        4                  9.9999034038154200E-001                                        0                  9.9999244323597447E-001                                        4                  9.9999352451443668E-001                                        0                  9.9999996637646460E-001                                        1                  1.0000000000000000E+000                  4.8615050816097236E+000                 -2.9213541669380760E+001                 -1.0536049848239340E+001                  4.8615050816097236E+000                  3.1738493914014549E+000                  4.8524971558318040E+000                 -2.9213541669380760E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1292556448047266E+034                  1.7802205649601715E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        6                  1.4541124253042503E-002                                        5                  1.4049041029317022E-001                                        4                  2.8233963209460644E-001                                        3                  4.1117398398454286E-001                                        2                  5.2076101223906968E-001                                        1                  6.8266688443353296E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5276844780020991E+000                  4.6179919421423650E+000                  7.7628017593148146E-001                  4.1865366479139343E+000                  0.0000000000000000E+000                  1.6344529653846998E+001                  6.0956243369178242E-001                  7.5327571769804313E+000                  6.1693605447979438E-001                  8.4990638395809848E-001                  1.2970048340226206E+000                  6.9981122392667883E-001                  2.7995883623830747E-001                  5.2480844452410262E-004                  9.2150812207530217E-003                  3.4040638246883707E-003                  9.2639963326349682E-003                  1.3998979578269783E+001                  5.5998856662888103E+000                  3.6893730283289685E+001                  1.1771992754749786E+007                  7.1918340768974485E+002                                        0                                        3 
                                       9                                     1011                  1.1626939548175012E+003                  2.3808749792210455E+000                  1.9999964650628414E+001                  3.4599535138422119E+001                 -7.5580257671453248E+000                  1.0644753598083435E+001                  5.3073102082572121E-001                  7.8131211747059989E-008                  9.9999999408510132E-001                  9.9999996588007267E-001                  1.0000000000000000E+000                  7.8131211747059989E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  5.3223862061921035E-001                                        2                  6.0845970874563937E-001                                        0                  9.9995906299898774E-001                                        4                  9.9996066124495742E-001                                        0                  9.9996663252679219E-001                                        4                  9.9997032332898439E-001                                        0                  9.9998937973196678E-001                                        4                  9.9999129053949964E-001                                        7                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  4.7857881816537136E+000                 -2.9311617394047197E+001                 -9.8999999999999986E+001                  4.7857881816537136E+000                  3.0874886088869764E+000                  4.7770005642871416E+000                 -2.9311617394047197E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0861521575806810E+034                  1.7440269602530357E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        6                  8.4037523129026487E-003                                        5                  1.2954107187857902E-001                                        4                  2.7149517664363931E-001                                        3                  4.0158865130226296E-001                                        2                  5.1277371767196178E-001                                        1                  6.8026907811302517E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5264382798629441E+000                  4.6147955225527220E+000                  7.7717436241496962E-001                  4.1847481305346452E+000                  0.0000000000000000E+000                  1.6337847347675563E+001                  6.0447415147379213E-001                  7.5311340865199545E+000                  6.1694336033630104E-001                  8.4989971253346064E-001                  1.2970259016127668E+000                  6.9979803371441540E-001                  2.7996211376263691E-001                  4.6219697932027212E-004                  9.2145640589293681E-003                  3.4040638246883720E-003                  9.2639963326349752E-003                  1.3998814391206622E+001                  5.5999236896091595E+000                  3.6783071887517742E+001                  1.1836303096259492E+007                  7.1725608423772564E+002                                        0                                        3 
