                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20230706"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                               mix_type_6                               mix_qtop_6                               mix_type_7                               mix_qtop_7                               mix_type_8                               mix_qtop_8                               mix_type_9                               mix_qtop_9                              mix_type_10                              mix_qtop_10                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                              burn_type_9                              burn_qtop_9                             burn_type_10                             burn_qtop_10                             he_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                 delta_nu                                 delta_Pg                                   nu_max                              num_retries                                num_iters 
                                       1                                     1026                  3.1622776601683819E+002                  2.5000000000000000E+000                  9.9999962028532234E+000                  3.4298505745452651E+001                 -7.9205426152385723E+000                  1.5985248040440303E+000                  1.5928257386852959E-001                  7.8130210798042341E-008                  9.9999639814762464E-001                  9.9997956542764366E-001                  1.9867233363638828E-001                  7.8130210798042341E-008                  9.9819624562956277E-001                  9.9802052007625675E-001                                        1                  1.5985254110275915E-001                                        2                  2.0032247636347728E-001                                        0                  9.9802052007625675E-001                                        4                  9.9826238164749359E-001                                        0                  9.9997956542764366E-001                                        1                  9.9999648992739110E-001                                        0                  9.9999817879001773E-001                                        4                  9.9999855391034453E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  3.9042954246347117E+000                 -3.1795916682023975E+001                 -1.1439139835231284E+001                  3.9042954246347121E+000                  3.9042875794207772E+000                 -8.3888801820023040E-001                 -3.1795916682023975E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1347839147673723E+033                  3.6275952501998367E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  4.3712675800352083E-002                                        4                  1.0658860282172554E-001                                        3                  1.6498468691970042E-001                                        2                  2.3172404268459032E-001                                        1                  2.6742503739154577E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  2.6177083016717657E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1416869805452565E+000                  4.0905286524813969E+000                  1.2845435260146816E+000                  2.8689804103657495E+000                  0.0000000000000000E+000                  1.6071541791967334E+001                  7.4399673477714545E-001                  7.4633402852654864E+000                  1.3400378474820476E+000                  5.0001608269632525E-001                  4.0612188665963478E+000                  7.2587196095615896E-006                  9.7991802103790415E-001                  3.4468820199525835E-003                  9.3805276442875101E-003                  3.4468833607860802E-003                  9.3805276451495445E-003                  5.0574822093806615E+000                  4.7420686358192361E+000                  4.9014335434961227E+000                  9.8874846561149452E+006                  5.3986126798108955E+001                                        0                                        4 
                                       2                                     1026                  5.6920997883030861E+002                  2.4030899869919438E+000                  9.9999931313489121E+000                  3.4298505612058840E+001                 -7.9157388578236416E+000                  1.4115507411628343E+000                  1.3986787065555051E-001                  7.8130235922836405E-008                  9.9999650350401792E-001                  9.9997956657548448E-001                  2.0775325053205004E-001                  7.8130235922836405E-008                  8.0134042381339043E-001                  7.9346924998521873E-001                                        1                  1.4115517107084535E-001                                        2                  1.8219820075558779E-001                                        4                  2.0857921772000218E-001                                        0                  7.9346924998521873E-001                                        4                  8.0644238601136853E-001                                        0                  8.8377837350385224E-001                                        4                  8.9266404942267552E-001                                        0                  9.3737430991678328E-001                                        4                  9.4894245713403236E-001                                        0                  1.0000000000000000E+000                  3.7782841219827259E+000                 -3.1513341019157451E+001                 -9.8999999999999986E+001                  3.7782841219827259E+000                  3.7782652999046715E+000                 -5.8484203023337233E-001                 -3.1513341019157451E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9650219945860372E+033                  3.4776500917620163E+033                  3.6458670316755195E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7055012935291062E+033                                        5                  3.5962527741738519E-002                                        4                  9.8060972113331243E-002                                        3                  1.5715641002311792E-001                                        2                  2.3544635000844388E-001                                        1                  2.6912550557865605E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  2.6177083016717821E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1423498020837695E+000                  4.0930771994026252E+000                  1.2844921563982699E+000                  2.8690830162047645E+000                  0.0000000000000000E+000                  1.6094776772518443E+001                  7.6329223153146075E-001                  7.4680596618863753E+000                  1.3400369824655542E+000                  5.0001504953108666E-001                  4.0611938810680890E+000                  1.1321832095484032E-005                  9.7993234588240441E-001                  3.4468797874268446E-003                  9.3805276428049443E-003                  3.4468833607860785E-003                  9.3805276451495445E-003                  5.0574874783698940E+000                  4.7420939180712987E+000                  4.9032203658021585E+000                  9.8845531051187404E+006                  5.3957692085710327E+001                                        0                                        4 
                                       3                                     1021                  7.7159574908108516E+002                  2.3061799739838875E+000                  9.9999906380014600E+000                  3.4298505503774045E+001                 -7.9093971714672096E+000                  1.2541065214161171E+000                  1.2392254790197511E-001                  7.8130253141883131E-008                  9.9999650361220549E-001                  9.9997956751028416E-001                  2.0857926972609533E-001                  7.8130253141883131E-008                  8.5928957677608797E-001                  8.4330379536932265E-001                                        1                  1.2541076955115585E-001                                        2                  1.6743988736088558E-001                                        4                  2.1023120451388463E-001                                        0                  8.4330379536932265E-001                                        4                  8.6305092360112223E-001                                        0                  8.8377859386071389E-001                                        4                  8.9266427199504694E-001                                        0                  9.3365016960867175E-001                                        4                  9.4425060199799193E-001                                        0                  1.0000000000000000E+000                  3.6834193449848938E+000                 -3.1241267333417138E+001                 -9.8999999999999986E+001                  3.6834193449848933E+000                  3.6833858894065830E+000                 -4.2991315253280887E-001                 -3.1241267333417138E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8358187686972503E+033                  3.7793288042596811E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  3.0342703476290693E-002                                        4                  9.1573055505495354E-002                                        3                  1.5107199271722177E-001                                        2                  2.3886517523926354E-001                                        1                  2.7071337341090684E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  2.6177083016717657E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1429835924085108E+000                  4.0956835425150402E+000                  1.2845277473049963E+000                  2.8690117261065193E+000                  0.0000000000000000E+000                  1.6116831804997059E+001                  7.8159204083528078E-001                  7.4725438027246733E+000                  1.3400371009275918E+000                  5.0001421204806340E-001                  4.0611811563132623E+000                  1.3702576765947331E-005                  9.7994213179922596E-001                  3.4468769620233314E-003                  9.3805276408700754E-003                  3.4468833607860846E-003                  9.3805276451495480E-003                  5.0574897392536400E+000                  4.7421096608552240E+000                  4.9035461519234440E+000                  9.8848319730124362E+006                  5.3909484651503107E+001                                        0                                        3 
                                       4                                     1019                  9.3350436528170633E+002                  2.2092699609758308E+000                  9.9999886135325653E+000                  3.4298505415852389E+001                 -7.9029588525479637E+000                  1.1412805411944793E+000                  1.1292260429799553E-001                  7.8130268555634970E-008                  9.9999650370004900E-001                  9.9997956826929424E-001                  2.0857931195236640E-001                  7.8130268555634970E-008                  8.7030399635357025E-001                  8.5928975073678715E-001                                        1                  1.1412818407113307E-001                                        2                  1.5602957053876640E-001                                        4                  2.1023124707458507E-001                                        0                  8.5928975073678715E-001                                        4                  8.7205150309460577E-001                                        0                  9.2342491418869033E-001                                        4                  9.3171234675475911E-001                                        0                  9.3916355639308746E-001                                        4                  9.4894288584929398E-001                                        0                  1.0000000000000000E+000                  3.6087796226796574E+000                 -3.0998969393914074E+001                 -9.8999999999999986E+001                  3.6087796226796574E+000                  3.6087285119571479E+000                 -3.2051822347546266E-001                 -3.0998969393914074E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7337059505740560E+033                  3.9419489576910812E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  2.6079688675516063E-002                                        4                  8.6445089861217933E-002                                        3                  1.4618474059307493E-001                                        2                  2.4181751367006210E-001                                        1                  2.7209123534824148E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  2.6177083016717462E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1435434552491399E+000                  4.0980884769491501E+000                  1.2846104888407921E+000                  2.8688461551132698E+000                  0.0000000000000000E+000                  1.6136259131024964E+001                  7.9769970534308787E-001                  7.4764967715126023E+000                  1.3400376496685431E+000                  5.0001353376176871E-001                  4.0611750093060062E+000                  1.5126525514651511E-005                  9.7994904889049494E-001                  3.4468738163847320E-003                  9.3805276386567365E-003                  3.4468833607860807E-003                  9.3805276451495462E-003                  5.0574905655089912E+000                  4.7421199498175097E+000                  4.9029967978500855E+000                  9.8877437410262153E+006                  5.3854212267369135E+001                                        0                                        3 
                                       5                                     1016                  1.1277947047224518E+003                  2.2884512070234559E+000                  9.9999861508613730E+000                  3.4298505308899806E+001                 -7.8970447764820060E+000                  1.0595479447884630E+000                  1.0516681987832258E-001                  7.8130285665159595E-008                  9.9999650380690586E-001                  9.9997956919259423E-001                  2.1023129884769817E-001                  7.8130285665159595E-008                  8.5148870156992540E-001                  8.4330417377207112E-001                                        1                  1.0595494121731322E-001                                        2                  1.4631004260363581E-001                                        4                  2.2179784671148792E-001                                        0                  8.4330417377207112E-001                                        4                  8.5543634834707905E-001                                        0                  8.9560667526930549E-001                                        4                  9.0399500207714623E-001                                        0                  9.2342514159819766E-001                                        4                  9.3171257620519143E-001                                        0                  1.0000000000000000E+000                  3.5266135614310965E+000                 -3.0680819495910068E+001                 -9.8999999999999986E+001                  3.5266135614310965E+000                  3.5265322909665948E+000                 -2.0127864249644245E-001                 -3.0680819495910068E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6207209656986779E+033                  4.1951823795410638E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  2.1564942408259766E-002                                        4                  8.0773075076944187E-002                                        3                  1.4065882216581690E-001                                        2                  1.4639171915506127E-001                                        3                  1.5055745998037712E-001                                        2                  2.4556536109617425E-001                                        1                  2.7387468058638004E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  2.6177083016717289E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1442778915352365E+000                  4.1013745453884773E+000                  1.2847846504882621E+000                  2.8684977248657439E+000                  0.0000000000000000E+000                  1.6161474274414587E+001                  8.1857042135955860E-001                  7.4816431915834984E+000                  1.3400388407790489E+000                  5.0001272012489950E-001                  4.0611725299733505E+000                  1.6241256409396634E-005                  9.7995615928606217E-001                  3.4468684888457660E-003                  9.3805276347742016E-003                  3.4468833607860828E-003                  9.3805276451495515E-003                  5.0574905072479028E+000                  4.7421297699747225E+000                  4.9012034043328390E+000                  9.9012465944866147E+006                  5.3765542148563469E+001                                        0                                        3 
                                       6                                     1008                  1.3609431120513464E+003                  2.3676324530710806E+000                  9.9999831403804613E+000                  3.4298505178156077E+001                 -7.8889965751954545E+000                  9.6848477029088753E-001                  9.5982252520189187E-002                  7.8130314073665701E-008                  9.9999650393753370E-001                  9.9997957032127993E-001                  2.1188360594742969E-001                  7.8130314073665701E-008                  9.2121305943669185E-001                  9.0923842470593497E-001                                        1                  9.6848640312211604E-002                                        2                  1.3505771283417720E-001                                        4                  2.1353584975731882E-001                                        0                  2.2014556684664707E-001                                        4                  2.2923214090122848E-001                                        0                  9.0923842470593497E-001                                        4                  9.2342541959404534E-001                                        0                  9.3171285669595982E-001                                        4                  9.3553791859099511E-001                                        0                  1.0000000000000000E+000                  3.4339236007381477E+000                 -3.0268397022033113E+001                 -9.8999999999999986E+001                  3.4339236007381477E+000                  3.4337871832271141E+000                 -6.9058796060271863E-002                 -3.0268397022033113E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4926613576327485E+033                  4.2940575030651679E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  1.6715873012332332E-002                                        4                  7.4344314245999923E-002                                        3                  1.7475638407636543E-001                                        2                  2.5025224186348138E-001                                        1                  2.7613371254938091E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  2.6177083016717710E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1452305139732291E+000                  4.1058020210920327E+000                  1.2850931434640567E+000                  2.8678806081704291E+000                  0.0000000000000000E+000                  1.6193776364546725E+001                  8.4524738911534425E-001                  7.4882629461905754E+000                  1.3400408688751844E+000                  5.0001174637989532E-001                  4.0611750974402074E+000                  1.6904448389189737E-005                  9.7996332657073204E-001                  3.4468590675720131E-003                  9.3805276275917039E-003                  3.4468833607860781E-003                  9.3805276451495410E-003                  5.0574893525591351E+000                  4.7421387947953999E+000                  4.8975261327582809E+000                  9.9007334192899950E+006                  5.3630346324990384E+001                                        0                                        3 
                                       7                                     1009                  1.6407212008460197E+003                  2.4468136991187053E+000                  9.9999794368039048E+000                  3.4298505017311491E+001                 -7.8781923728161001E+000                  8.6272029376448356E-001                  8.5460455227429483E-002                  7.8130340803994066E-008                  9.9999650409823515E-001                  9.9997957170981999E-001                  1.1918929639348713E-001                  7.8130340803994066E-008                  2.1353592884211658E-001                  1.2867856545257528E-001                                        1                  8.6272206779678909E-002                                        2                  1.2076517221665271E-001                                        0                  1.2867856545257528E-001                                        4                  2.3253503581748580E-001                                        0                  8.6672272925335181E-001                                        4                  8.9560727658601225E-001                                        0                  9.3365121541082174E-001                                        4                  9.5186660447687055E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  3.3238502210021910E+000                 -2.9740619780261376E+001                 -9.8999999999999986E+001                  3.3238502210021910E+000                  3.3236026560142005E+000                  7.9631357451858995E-002                 -2.9740619780261376E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3399222966868255E+033                  4.4236958689404676E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  1.1321078702430088E-002                                        4                  6.6680778890132159E-002                                        3                  1.9905046021827669E-001                                        2                  2.5552449426496526E-001                                        1                  2.7900711757369989E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  2.6177083016717591E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1464578282878142E+000                  4.1117004167159950E+000                  1.2855877126468662E+000                  2.8668913089602226E+000                  0.0000000000000000E+000                  1.6234760120068817E+001                  8.7902889153078245E-001                  7.4966876568536005E+000                  1.3400439004865750E+000                  5.0001059743560472E-001                  4.0611839922868436E+000                  1.6976266680868301E-005                  9.7997036090685863E-001                  3.4468412595794430E-003                  9.3805276132125030E-003                  3.4468833607860785E-003                  9.3805276451495428E-003                  5.0574869430732461E+000                  4.7421466069407296E+000                  4.8912002399997565E+000                  9.9035153257203735E+006                  5.3432764606003794E+001                                        0                                        3 
                                       8                                     1008                  1.9764549073996277E+003                  2.5259949451663304E+000                  9.9999748432219580E+000                  3.4298504817814305E+001                 -7.8638434767996364E+000                  7.2269036337273196E-001                  7.0864600581691639E-002                  7.8130377737140762E-008                  9.9999650429755427E-001                  9.9997957343204058E-001                  1.0055464302516631E-001                  7.8130377737140762E-008                  2.1436223395061041E-001                  1.2629794341492456E-001                                        1                  7.2269218143341210E-002                                        2                  1.0208952673068414E-001                                        0                  1.2629794341492456E-001                                        4                  2.1518844096937764E-001                                        0                  8.8053592402807157E-001                                        4                  8.9847569151242490E-001                                        0                  9.2342618577667990E-001                                        4                  9.2972338280178857E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  3.1825360817884327E+000                 -2.9074418508215420E+001                 -9.8999999999999986E+001                  3.1825360817884323E+000                  3.1820283545592734E+000                  2.5012838663228504E-001                 -2.9074418508215420E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1376476540716917E+033                  4.5786495074904971E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  5.0285795359743144E-003                                        4                  5.6534704863312212E-002                                        3                  2.1451059445471307E-001                                        2                  2.5907066005411750E-001                                        1                  2.8262260516887905E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  2.6177083016717693E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1480317115207743E+000                  4.1194662461842908E+000                  1.2863228609150930E+000                  2.8654208129265841E+000                  0.0000000000000000E+000                  1.6286475724726134E+001                  9.2164161560432778E-001                  7.5073066899751897E+000                  1.3400478674847283E+000                  5.0000931716181829E-001                  4.0611993122865861E+000                  1.6401913095419791E-005                  9.7997688764408331E-001                  3.4468040453942256E-003                  9.3805275808813877E-003                  3.4468833607860794E-003                  9.3805276451495445E-003                  5.0574833049444283E+000                  4.7421527071390690E+000                  4.8814344250407604E+000                  9.9112317304456327E+006                  5.3155744769922556E+001                                        0                                        4 
                                       9                                     1020                  2.3793353552639574E+003                  2.6051761912139551E+000                  9.9999690864434552E+000                  3.4298504567799895E+001                 -7.8449966714887012E+000                  5.5170931479529384E-001                  5.4173729450452159E-002                  7.8130421977893864E-008                  9.9999666230385076E-001                  9.9997957559036932E-001                  7.8096289083822712E-002                  7.8130421977893864E-008                  2.1436235735458151E-001                  1.3826181632696563E-001                                        1                  5.5171102033027622E-002                                        2                  7.9556344078836827E-002                                        0                  1.3826181632696563E-001                                        4                  2.3336092007132467E-001                                        0                  2.4161138043145150E-001                                        4                  2.5201154941452547E-001                                        0                  9.2342671737432325E-001                                        4                  9.3553923339415523E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  2.9933960896049210E+000                 -2.8250920766951111E+001                 -1.2166138563167546E+001                  2.9933960896049214E+000                  2.9921381987149145E+000                  4.5462595651982507E-001                 -2.8250920766951111E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.2932781199282667E+032                  4.7662127841613220E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        4                  4.1079003908561201E-002                                        3                  2.2449478982851578E-001                                        2                  2.6347736845797692E-001                                        1                  2.8721437135164302E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  2.6177083016717653E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1500463272162946E+000                  4.1295681762347414E+000                  1.2873445945492772E+000                  2.8633770956438007E+000                  0.0000000000000000E+000                  1.6351278767479826E+001                  9.7519043241065362E-001                  7.5204870561938941E+000                  1.3400518983503955E+000                  5.0000813962469781E-001                  4.0612169132799520E+000                  1.5452634084283171E-005                  9.7998203932905148E-001                  3.4467141026502876E-003                  9.3805274950768697E-003                  3.4468833607860772E-003                  9.3805276451495428E-003                  5.0574787834443260E+000                  4.7421567443307611E+000                  4.8675995241537935E+000                  9.9332974192138556E+006                  5.2783621300361666E+001                                        0                                        4 
