                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20231025"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                               mix_type_6                               mix_qtop_6                               mix_type_7                               mix_qtop_7                               mix_type_8                               mix_qtop_8                               mix_type_9                               mix_qtop_9                              mix_type_10                              mix_qtop_10                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                              burn_type_9                              burn_qtop_9                             burn_type_10                             burn_qtop_10                             he_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                 delta_nu                                 delta_Pg                                   nu_max                              num_retries                                num_iters 
                                       1                                     1009                  1.1475506210984938E+002                  2.0597718523607966E+000                  1.4999988733119915E+001                  3.4474596843206641E+001                 -7.0079681802624929E+000                  2.6365325181982868E+000                  1.7437056819724803E-001                  7.8142532527161526E-008                  4.0432396302851975E-001                  3.0321575809527296E-001                  1.0000000000000000E+000                  7.8142532527161526E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.7576896657107705E-001                                        2                  2.1549550800665035E-001                                        0                  2.5851612856944478E-001                                        3                  3.0321575809527296E-001                                        1                  4.0880269474019731E-001                                        0                  9.9975103702037782E-001                                        4                  9.9976670067077955E-001                                        0                  9.9999361720009439E-001                                        4                  9.9999480894667458E-001                                        1                  1.0000000000000000E+000                  4.3990243212595042E+000                 -3.0424872020881931E+001                 -1.1439139835231284E+001                  4.3990243212595042E+000                  4.3985390164794422E+000                  1.4470119491314859E+000                 -3.0424872020881931E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1146267367260620E+033                  6.6193869950531337E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        6                  5.6074891422207901E-003                                        5                  6.7930267219109663E-002                                        4                  1.3745397630091005E-001                                        3                  2.0011509496122895E-001                                        2                  2.4677202327416392E-001                                        1                  2.8360835233598747E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.3345132026243172E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2759703716057995E+000                  4.5439889222946217E+000                  1.2427068788002078E+000                  3.1287448025486859E+000                  0.0000000000000000E+000                  1.5991995462568728E+001                  5.9285242935253091E-001                  7.4901984004555899E+000                  1.3388287223802715E+000                  5.0028622970289771E-001                  4.0545696091168182E+000                  5.4472755100183753E-004                  9.7937206611018135E-001                  3.4468186766975508E-003                  9.3805275951901208E-003                  3.4468833607860837E-003                  9.3805276451495515E-003                  7.8225208794665626E+000                  6.8768041442699843E+000                  6.7673760511350753E+000                  1.0831915747726632E+007                  8.4121085277905465E+001                                        0                                        4 
                                       2                                     1006                  2.0655911179772889E+002                  1.9628618393527404E+000                  1.4999979672301510E+001                  3.4474596580868798E+001                 -7.0056944129942265E+000                  2.4701190674632421E+000                  1.6457465866313420E-001                  7.8142579725331249E-008                  3.9829783489688292E-001                  3.0383013494781130E-001                  1.0000000000000000E+000                  7.8142579725331249E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.6467482766156585E-001                                        2                  2.0559975337664987E-001                                        0                  2.5652956090881174E-001                                        3                  3.0383013494781130E-001                                        1                  4.0300127692850340E-001                                        3                  4.1011970706641315E-001                                        0                  9.9973507975746523E-001                                        4                  9.9976677134982705E-001                                        0                  9.9999361904432604E-001                                        1                  1.0000000000000000E+000                  4.3023478224798577E+000                 -3.0290217669207170E+001                 -9.8999999999999986E+001                  4.3023478224798568E+000                  4.3016831156297073E+000                  1.4868613545720430E+000                 -3.0290217669207170E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9161458142290194E+033                  6.6590967145396306E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        6                  2.1201601796140739E-003                                        5                  6.0958431668160271E-002                                        4                  1.3050498913341935E-001                                        3                  1.9370186866919650E-001                                        2                  2.4787124381804387E-001                                        1                  2.8474907271684630E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.3345132026243132E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2763786302250359E+000                  4.5451951837192528E+000                  1.2424934922740514E+000                  3.1291713132631602E+000                  0.0000000000000000E+000                  1.6002242992968032E+001                  6.0144276737851088E-001                  7.4923533253157997E+000                  1.3388273857268265E+000                  5.0028561891051138E-001                  4.0545473089926585E+000                  5.4805629857150769E-004                  9.7938237845364418E-001                  3.4467592057798491E-003                  9.3805275485873800E-003                  3.4468833607860824E-003                  9.3805276451495480E-003                  7.8225244756968255E+000                  6.8768337710175143E+000                  6.7728360986068168E+000                  1.0836837267920926E+007                  8.4164170686976718E+001                                        0                                        3 
                                       3                                     1008                  2.8000235154803249E+002                  1.8659518263446839E+000                  1.4999972371669822E+001                  3.4474596369493526E+001                 -7.0025913872528420E+000                  2.3601294161193067E+000                  1.5644880281999748E-001                  7.8142620074114111E-008                  3.9829802875229431E-001                  3.0387608618162615E-001                  1.0000000000000000E+000                  7.8142620074114111E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.5734225088153100E-001                                        2                  1.9900791166367729E-001                                        4                  2.1054688484282455E-001                                        0                  2.5756688607158901E-001                                        3                  3.0387608618162615E-001                                        1                  4.0123652093464718E-001                                        3                  4.0792457238571644E-001                                        0                  9.9928795952220006E-001                                        4                  9.9937748954241890E-001                                        7                  1.0000000000000000E+000                  4.2324431835970380E+000                 -3.0160677671970348E+001                 -9.8999999999999986E+001                  4.2324431835970380E+000                  4.2315919695134037E+000                  1.5242721353346831E+000                 -3.0160677671970348E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7628862663414698E+033                  6.6937021988862555E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        6                  4.1554689444498459E-004                                        5                  5.5962916342294958E-002                                        4                  1.2537083131886279E-001                                        3                  1.8895225159206405E-001                                        2                  2.4892478051429420E-001                                        1                  2.8585271677104329E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.3345132026243434E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2767771560034582E+000                  4.5464275793014641E+000                  1.2423126385083127E+000                  3.1295328094193628E+000                  0.0000000000000000E+000                  1.6012088215603029E+001                  6.0969201085771385E-001                  7.4944244676576437E+000                  1.3388269118357607E+000                  5.0028510379932722E-001                  4.0545344946927084E+000                  5.5013485743335118E-004                  9.7938961731005025E-001                  3.4467056032999404E-003                  9.3805275059952922E-003                  3.4468833607860772E-003                  9.3805276451495358E-003                  7.8225255785175616E+000                  6.8768533621053338E+000                  6.7775403787291379E+000                  1.0842989669403503E+007                  8.4195616582721669E+001                                        0                                        3 
                                       4                                     1009                  3.6813423924839680E+002                  1.9451330723923088E+000                  1.4999963547131671E+001                  3.4474596113996434E+001                 -6.9994410874017507E+000                  2.2721534450536733E+000                  1.4997612785084410E-001                  7.8142666537941539E-008                  3.9829826307260696E-001                  3.0362317306580916E-001                  1.0000000000000000E+000                  7.8142666537941539E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.5147726445562995E-001                                        2                  1.9406825617584295E-001                                        4                  2.1054700870839352E-001                                        0                  2.5888508363538315E-001                                        3                  3.0362317306580916E-001                                        1                  3.9981488551727934E-001                                        3                  4.0853465201291250E-001                                        0                  9.9914898920516559E-001                                        4                  9.9936039312105962E-001                                        7                  1.0000000000000000E+000                  4.1600274257328573E+000                 -2.9982335746272216E+001                 -9.8999999999999986E+001                  4.1600274257328573E+000                  4.1588968833481523E+000                  1.5749648148092339E+000                 -2.9982335746272216E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6006406837866973E+033                  6.7361661265679218E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  5.0837996295036270E-002                                        4                  1.1993697628387491E-001                                        3                  1.8387270369747630E-001                                        2                  2.5034869216464212E-001                                        1                  2.8736835819076934E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.3345132026243447E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2773354494740916E+000                  4.5482154961733761E+000                  1.2420900100030003E+000                  3.1299778109328935E+000                  0.0000000000000000E+000                  1.6025611368210953E+001                  6.2100848077994064E-001                  7.4972743294239184E+000                  1.3388267963716081E+000                  5.0028450721145901E-001                  4.0545236283028192E+000                  5.5205962982685509E-004                  9.7939703403119183E-001                  3.4466314531325535E-003                  9.3805274459431397E-003                  3.4468833607860763E-003                  9.3805276451495324E-003                  7.8225250189831810E+000                  6.8768725282767384E+000                  6.7834265784821808E+000                  1.0853523833568744E+007                  8.4227776586295946E+001                                        0                                        3 
                                       5                                     1006                  4.7389250448883399E+002                  2.0243143184399335E+000                  1.4999952846183922E+001                  3.4474595804171393E+001                 -6.9948920749906396E+000                  2.1693677635448156E+000                  1.4353255049408595E-001                  7.8142721988238284E-008                  3.9527299692236267E-001                  3.0317105522552490E-001                  1.0000000000000000E+000                  7.8142721988238284E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.4462497221094370E-001                                        2                  1.8749024959952115E-001                                        4                  2.1054715891236886E-001                                        0                  2.6067397266975700E-001                                        3                  3.0317105522552490E-001                                        1                  3.9818876772709938E-001                                        3                  4.0797597671397368E-001                                        0                  9.9928842503899795E-001                                        4                  9.9934304341008273E-001                                        7                  1.0000000000000000E+000                  4.0840272573658352E+000                 -2.9744196460221222E+001                 -9.8999999999999986E+001                  4.0840272573658352E+000                  4.0824554504257335E+000                  1.6418564816350552E+000                 -2.9744196460221222E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4277325046838509E+033                  6.7930929213279267E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  4.5547252553458054E-002                                        4                  1.1414555603563294E-001                                        3                  1.7835564624024311E-001                                        2                  2.5225418440684766E-001                                        1                  2.8940674250429910E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.3345132026243531E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2780934482452890E+000                  4.5507047009742454E+000                  1.2418186148610419E+000                  3.1305202913917762E+000                  0.0000000000000000E+000                  1.6043619316540525E+001                  6.3604936973650072E-001                  7.5010794883555905E+000                  1.3388271661634741E+000                  5.0028380695857733E-001                  4.0545155082196604E+000                  5.5375673779790142E-004                  9.7940461184826522E-001                  3.4465238891672571E-003                  9.3805273565909213E-003                  3.4468833607860768E-003                  9.3805276451495341E-003                  7.8225223202219727E+000                  6.8768909037494268E+000                  6.7907088875605339E+000                  1.0871163347345207E+007                  8.4259488339181686E+001                                        0                                        3 
                                       6                                     1007                  6.0080242277735863E+002                  2.1034955644875581E+000                  1.4999939817033271E+001                  3.4474595426937498E+001                 -6.9885794588398173E+000                  2.0533041143536197E+000                  1.3672085497777450E-001                  7.8142788008174476E-008                  3.9527334026183386E-001                  3.0250766736295459E-001                  1.0000000000000000E+000                  7.8142788008174476E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.3688749017659244E-001                                        2                  1.7928458741153491E-001                                        4                  2.1054734179647855E-001                                        0                  2.6290424790816630E-001                                        3                  3.0250766736295459E-001                                        1                  3.9702064263607778E-001                                        3                  4.0706304824471018E-001                                        0                  9.9914968125347914E-001                                        4                  9.9919116051780021E-001                                        7                  1.0000000000000000E+000                  4.0029868657391070E+000                 -2.9433213820667554E+001                 -1.1740169830895265E+001                  4.0029868657391070E+000                  4.0006728194451551E+000                  1.7284180880744910E+000                 -2.9433213820667554E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2409158506019701E+033                  6.8666400679407911E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  4.0030879884112906E-002                                        4                  1.0788916014349352E-001                                        3                  1.7229419412173999E-001                                        2                  1.7960057567976251E-001                                        3                  1.8257881480131727E-001                                        2                  1.8774763449180676E-001                                        3                  2.1286825192390268E-001                                        2                  2.1523613985342471E-001                                        3                  2.1828520655733422E-001                                        2                  2.5473653569954974E-001                  3.3345132026243420E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2791006659715016E+000                  4.5540653361318553E+000                  1.2414844969874212E+000                  3.1311881499051193E+000                  0.0000000000000000E+000                  1.6067078593239337E+001                  6.5559700547551258E-001                  7.5060530526735594E+000                  1.3388281889494174E+000                  5.0028297677092570E-001                  4.0545112409160016E+000                  5.5511982486123983E-004                  9.7941229168106270E-001                  3.4463589795363011E-003                  9.3805272149955852E-003                  3.4468833607860794E-003                  9.3805276451495462E-003                  7.8225168951761921E+000                  6.8769080055957756E+000                  6.7997706159478986E+000                  1.0903646286097214E+007                  8.4291361202996399E+001                                        0                                        3 
                                       7                                     1007                  7.5309432472358822E+002                  2.1826768105351833E+000                  1.4999923872838776E+001                  3.4474594965303687E+001                 -6.9800742270582594E+000                  1.9237507520238579E+000                  1.2717791553645516E-001                  7.8142871803785651E-008                  3.9527376041830070E-001                  3.0214669537586025E-001                  1.0000000000000000E+000                  7.8142871803785651E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.2825070102571012E-001                                        2                  1.7110122807885103E-001                                        4                  2.1054756559813254E-001                                        0                  2.6556320076119921E-001                                        3                  3.0214669537586025E-001                                        1                  3.9594227184630570E-001                                        3                  4.0548418894737503E-001                                        0                  9.9947595400043954E-001                                        4                  9.9952095596089663E-001                                        7                  1.0000000000000000E+000                  3.9158536049766748E+000                 -2.9034384741526786E+001                 -1.1439139835231284E+001                  3.9158536049766748E+000                  3.9122022487237356E+000                  1.8386991026267414E+000                 -2.9034384741526786E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0385479363760491E+033                  6.9588709772539404E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  3.4273604696245484E-002                                        4                  1.0111258423750503E-001                                        3                  1.6557788777506247E-001                                        2                  1.7094986952045951E-001                                        3                  2.2147833716996163E-001                                        2                  2.5784412575356780E-001                                        1                  2.9559820419204552E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.3345132026243465E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2804179074209694E+000                  4.5584940401362593E+000                  1.2410643660906884E+000                  3.1320279500647747E+000                  0.0000000000000000E+000                  1.6097123433386880E+001                  6.8056136946726165E-001                  7.5124479054116220E+000                  1.3388300501856940E+000                  5.0028199532623752E-001                  4.0545121766786387E+000                  5.5600970723867734E-004                  9.7941991554614727E-001                  3.4460913929734000E-003                  9.3805269753065579E-003                  3.4468833607860763E-003                  9.3805276451495324E-003                  7.8225080645698899E+000                  6.8769232662226090E+000                  6.8112203994076124E+000                  1.0946043223416612E+007                  8.4326533298974468E+001                                        0                                        3 
                                       8                                     1011                  9.3584460705906361E+002                  2.2618580565828079E+000                  1.4999904240079941E+001                  3.4474594396873840E+001                 -6.9688767247299257E+000                  1.7746347798710207E+000                  1.1773189269521936E-001                  7.8142974188825493E-008                  3.8919879341835384E-001                  3.0192866292909892E-001                  1.0000000000000000E+000                  7.8142974188825493E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.1830974061348827E-001                                        2                  1.6132038729854115E-001                                        0                  1.6620572858774876E-001                                        4                  2.1054784117519804E-001                                        0                  2.6869750757706984E-001                                        3                  3.0192866292909892E-001                                        1                  3.9395816428619790E-001                                        3                  4.0245275346658527E-001                                        7                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  3.8190876787890429E+000                 -2.8530518558108358E+001                 -1.2041199826559247E+001                  3.8190876787890429E+000                  3.8127875089082317E+000                  1.9775093507836794E+000                 -2.8530518558108358E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8133481182507210E+033                  7.0809557016103401E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  2.8124562113653741E-002                                        4                  9.3571554296653286E-002                                        3                  1.5798760662464684E-001                                        2                  1.6077444646552022E-001                                        3                  2.2552870572669600E-001                                        2                  2.6178514918466655E-001                                        1                  3.0046273359630365E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.3345132026243620E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2821219221596323E+000                  4.5642177888994304E+000                  1.2405182109949473E+000                  3.1331196918264115E+000                  0.0000000000000000E+000                  1.6135117941624802E+001                  7.1203568918360338E-001                  7.5205676607336125E+000                  1.3388329369910346E+000                  5.0028084184774591E-001                  4.0545196900012863E+000                  5.5628819044184334E-004                  9.7942731521489967E-001                  3.4456220487152803E-003                  9.3805265317933768E-003                  3.4468833607860820E-003                  9.3805276451495497E-003                  7.8224950700796052E+000                  6.8769359451030514E+000                  6.8260652984121446E+000                  1.0985436182899136E+007                  8.4373095140725226E+001                                        0                                        4 
                                       9                                     1016                  1.1551449458616339E+003                  2.3410393026304326E+000                  1.4999879882388779E+001                  3.4474593691641374E+001                 -6.9544031830653843E+000                  1.5954817514881672E+000                  1.0531448538664033E-001                  7.8143101986985127E-008                  3.8919942542234737E-001                  3.0171036201051138E-001                  1.0000000000000000E+000                  7.8143101986985127E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  1.0636630186361744E-001                                        2                  1.4675124729037617E-001                                        0                  1.6620599848243064E-001                                        4                  2.1054818307522191E-001                                        0                  2.7239478191824512E-001                                        3                  3.0171036201051138E-001                                        1                  3.9056316428194032E-001                                        3                  3.9789475168895033E-001                                        7                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  3.7027540277530817E+000                 -2.7901148603076976E+001                 -9.8999999999999986E+001                  3.7027540277530817E+000                  3.6903940417136059E+000                  2.1508223603961936E+000                 -2.7901148603076976E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5435522310979156E+033                  7.2180458934018043E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  2.1048340640035874E-002                                        4                  8.4540358287145789E-002                                        3                  2.3057724136465413E-001                                        2                  2.6675554161328879E-001                                        1                  3.0730975404960287E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.3345132026243607E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2843131057488373E+000                  4.5714971468424475E+000                  1.2397755227880458E+000                  3.1346043630077491E+000                  0.0000000000000000E+000                  1.6182806925992505E+001                  7.5142703231240526E-001                  7.5307954338469516E+000                  1.3388369992543117E+000                  5.0027950631520013E-001                  4.0545349907722503E+000                  5.5583910502722143E-004                  9.7943427647695536E-001                  3.4446987745234024E-003                  9.3805255986510912E-003                  3.4468833607860755E-003                  9.3805276451495341E-003                  7.8224771548859175E+000                  6.8769449498164743E+000                  6.8460351324929416E+000                  1.1041679406848725E+007                  8.4448717887299409E+001                                        0                                        4 
