                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20230707"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                               mix_type_6                               mix_qtop_6                               mix_type_7                               mix_qtop_7                               mix_type_8                               mix_qtop_8                               mix_type_9                               mix_qtop_9                              mix_type_10                              mix_qtop_10                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                              burn_type_9                              burn_qtop_9                             burn_type_10                             burn_qtop_10                             he_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                 delta_nu                                 delta_Pg                                   nu_max                              num_retries                                num_iters 
                                       1                                     1018                  1.1475506210984938E+002                  2.0597718523607966E+000                  1.4999984628966489E+001                  3.4474596724379118E+001                 -6.8730687829428430E+000                  2.5623361428762714E+000                  4.3831351754667869E-001                  2.5010935795618078E-001                  1.6946780323124735E-001                  7.8142555976572410E-008                  4.4064755297678687E-001                  7.8142555976572410E-008                  9.9998391656777630E-001                  9.9997987143055700E-001                                        1                  1.7082258457306290E-001                                        2                  2.0724835723954804E-001                                        3                  2.5010935795618078E-001                                        1                  4.4064755297678687E-001                                        2                  4.4410524689762504E-001                                        0                  9.9997987143055700E-001                                        4                  9.9998452003299099E-001                                        0                  9.9998691232097425E-001                                        4                  9.9998860220503760E-001                                        0                  1.0000000000000000E+000                  4.3331624739344772E+000                 -3.0801739138255968E+001                 -1.0962018580511621E+001                  4.3331624739344772E+000                  4.3137726075943599E+000                  2.9732941148970076E+000                 -3.0801739138255968E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1702447893462244E+033                  6.5578143687042872E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        6                  2.3806213906367554E-003                                        5                  6.4986168920272466E-002                                        4                  1.3911197864600686E-001                                        3                  2.0996074675434562E-001                                        2                  2.4327460243375792E-001                                        1                  3.0542966187271209E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.1087240703752999E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3419774853194912E+000                  4.5732386057824819E+000                  1.1253174931167542E+000                  3.3635234550880750E+000                  0.0000000000000000E+000                  1.5976367297341845E+001                  5.6916065135944383E-001                  7.4844033222090296E+000                  1.2899960155806254E+000                  5.1159615205406794E-001                  3.7936261207916044E+000                  2.3164471763108742E-002                  9.5675164229240250E-001                  3.4445486039814278E-003                  9.3805259112069491E-003                  3.4468833607860763E-003                  9.3805276451495358E-003                  7.4418771241711550E+000                  7.2573916050864833E+000                  9.9670800200595497E+000                  1.1077585993577046E+007                  1.3386898258568510E+002                                        0                                        5 
                                       2                                     1021                  2.0655911179772889E+002                  1.9628618393527404E+000                  1.4999972257049492E+001                  3.4474596366174922E+001                 -6.8704248417023583E+000                  1.7461779080652426E+000                  4.5842511779493567E-001                  2.5045677256014642E-001                  1.1616906824849453E-001                  7.8142622142003941E-008                  4.5842511779493567E-001                  2.0559985501510775E-001                  1.5807035641289122E-001                  7.8142622142003941E-008                                        1                  1.1641207584531342E-001                                        2                  1.5969500610424431E-001                                        0                  2.0065513684371780E-001                                        3                  2.5010956424537889E-001                                        1                  4.6408811855164028E-001                                        0                  9.2537881766046204E-001                                        4                  9.2960250494396990E-001                                        0                  9.4437534943349044E-001                                        4                  9.5063015700463105E-001                                        0                  1.0000000000000000E+000                  4.2379473596716526E+000                 -3.0649894477491856E+001                 -1.0962018580511621E+001                  4.2379473596716526E+000                  4.2110862575324317E+000                  3.0159255466205548E+000                 -3.0649894477491856E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9748525100250182E+033                  6.5620427609723354E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        6                  8.4235508419693860E-005                                        5                  5.7861421116600857E-002                                        4                  1.3174274816189124E-001                                        3                  2.0876491439615935E-001                                        2                  2.4493047633358936E-001                                        1                  3.0855175943335017E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.1087231216735680E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3425628981643012E+000                  4.5748982012910586E+000                  1.1249764651814234E+000                  3.3642051527545367E+000                  0.0000000000000000E+000                  1.5987100558469161E+001                  5.7769608406929074E-001                  7.4868648430452991E+000                  1.2899908933566866E+000                  5.1159645633993878E-001                  3.7935862015066473E+000                  2.3169938733503245E-002                  9.5676030328531114E-001                  3.4418636828169361E-003                  9.3805238776822689E-003                  3.4468833607860776E-003                  9.3805276451495393E-003                  7.4418766363703428E+000                  7.2574140804501424E+000                  9.9797064886183602E+000                  1.1088452954329189E+007                  1.3398894079863001E+002                                        0                                        3 
                                       3                                     1041                  2.8000235154803249E+002                  1.8659518263446839E+000                  1.4999962261157334E+001                  3.4474596076763568E+001                 -6.8661302642490325E+000                  1.7035746749247782E+000                  4.5272523402298048E-001                  2.4976567504021935E-001                  1.1305108828243449E-001                  7.8142672634976874E-008                  4.6408842781740439E-001                  2.0736714120771951E-001                  1.5482735479409812E-001                  7.8142672634976874E-008                                        1                  1.1357193073320024E-001                                        2                  1.5644890827210048E-001                                        0                  2.0736714120771951E-001                                        3                  2.4976567504021935E-001                                        1                  4.5518361265027246E-001                                        3                  4.6514684767533421E-001                                        0                  9.6297837395211061E-001                                        4                  9.7983369085076799E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  4.1709190981614910E+000                 -3.0512261466332571E+001                 -9.8999999999999986E+001                  4.1709190981614901E+000                  4.1363811045252117E+000                  3.0542773346429404E+000                 -3.0512261466332571E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7924680791181680E+033                  6.5667188566207513E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  5.2871201767004425E-002                                        4                  1.2636272632853260E-001                                        3                  2.0877229431176678E-001                                        2                  2.4602869173423098E-001                                        1                  3.1120754173789805E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.1025396600488357E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3431141780893157E+000                  4.5765224802842370E+000                  1.1246860448279827E+000                  3.3647857040500662E+000                  0.0000000000000000E+000                  1.5997057217536522E+001                  5.8575350927916570E-001                  7.4890851755447105E+000                  1.2899913887627055E+000                  5.1159572808158305E-001                  3.7935800053125766E+000                  2.3171727532396949E-002                  9.5676785156093624E-001                  3.4394690670869238E-003                  9.3805220350907277E-003                  3.4468833607860755E-003                  9.3805276451495324E-003                  7.4418745932578121E+000                  7.2574284807271834E+000                  9.9904923440770936E+000                  1.1100929174248191E+007                  1.3408304535981350E+002                                        0                                        3 
                                       4                                     1042                  3.6813423924839680E+002                  1.9451330723923088E+000                  1.4999950150081549E+001                  3.4474595726110984E+001                 -6.8619503506325437E+000                  1.6690965757365384E+000                  4.5558032565135670E-001                  2.4937756962885063E-001                  1.0994648053751591E-001                  7.8142737295427581E-008                  4.5558032565135670E-001                  2.0737007568342208E-001                  1.5644903459016177E-001                  7.8142737295427581E-008                                        1                  1.1127347484734569E-001                                        2                  1.5320923262159533E-001                                        4                  1.5807058937741944E-001                                        0                  2.0737007568342208E-001                                        3                  2.4928737212742866E-001                                        1                  4.5842579342313872E-001                                        3                  4.6997100079393983E-001                                        0                  9.3552516204866343E-001                                        4                  9.7222506559048361E-001                                        0                  1.0000000000000000E+000                  4.1033925675617127E+000                 -3.0333014676303243E+001                 -9.8999999999999986E+001                  4.1033925675617127E+000                  4.0575699603269531E+000                  3.1039781786932230E+000                 -3.0333014676303243E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6261514641744694E+033                  6.5851076152450201E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  4.7875191758436360E-002                                        4                  1.2079106755180349E-001                                        3                  2.0928510461159819E-001                                        2                  2.4766028134816895E-001                                        1                  3.1451240061910740E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.1017668459334922E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3438763554811999E+000                  4.5788036888182724E+000                  1.1243022943112340E+000                  3.3655528544309807E+000                  0.0000000000000000E+000                  1.6010273542769905E+001                  5.9659429259211483E-001                  7.4919652951575380E+000                  1.2899926130155177E+000                  5.1159484942546107E-001                  3.7935779479067868E+000                  2.3173165843521915E-002                  9.5677545265933950E-001                  3.4361823675974411E-003                  9.3805194537433471E-003                  3.4468833607860755E-003                  9.3805276451495324E-003                  7.4418703473643815E+000                  7.2574419728886639E+000                  1.0004700182740953E+001                  1.1121112596233726E+007                  1.3420229011903083E+002                                        0                                        3 
                                       5                                     1043                  4.7389250448883399E+002                  2.0243143184399335E+000                  1.4999935419447587E+001                  3.4474595299613824E+001                 -6.8560928804392018E+000                  1.6474366067038564E+000                  4.5272604415442730E-001                  2.4905729133096510E-001                  1.0839765496659239E-001                  7.8142814885426635E-008                  4.5272604415442730E-001                  2.0762821691168240E-001                  1.5644918823038895E-001                  7.8142814885426635E-008                                        1                  1.0982957997058683E-001                                        2                  1.5159113430968410E-001                                        4                  1.5807074461008880E-001                                        0                  2.0762821691168240E-001                                        3                  2.4905729133096510E-001                                        1                  4.5558077305241795E-001                                        3                  4.6574491752800723E-001                                        0                  9.7553363514306402E-001                                        4                  9.8048222143467334E-001                                        0                  1.0000000000000000E+000                  4.0384198182735593E+000                 -3.0103958614301554E+001                 -9.8999999999999986E+001                  4.0384198182735593E+000                  3.9756818167332706E+000                  3.1671747505033720E+000                 -3.0103958614301554E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4604839660454833E+033                  6.6221175355864315E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  4.3056262324051929E-002                                        4                  1.1524147877058247E-001                                        3                  2.1032300030521803E-001                                        2                  2.5048194379715055E-001                                        1                  3.1851367018803906E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.1017668459335193E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3448925263175058E+000                  4.5818721391948296E+000                  1.1238041778269001E+000                  3.3665486609024855E+000                  0.0000000000000000E+000                  1.6027378502830889E+001                  6.1074867444500835E-001                  7.4956343392877542E+000                  1.2899948318175340E+000                  5.1159378011298029E-001                  3.7935817477005638E+000                  2.3174090638912407E-002                  9.5678295101901867E-001                  3.4315769476446771E-003                  9.3805157416890217E-003                  3.4468833607860794E-003                  9.3805276451495462E-003                  7.4418632737129142E+000                  7.2574542309618906E+000                  1.0023101270541318E+001                  1.1154415373772319E+007                  1.3435308652892562E+002                                        0                                        3 
                                       6                                     1044                  6.0080242277735863E+002                  2.1034955644875581E+000                  1.4999917419475429E+001                  3.4474594778458695E+001                 -6.8482237312324612E+000                  1.6346228090279340E+000                  4.4410724232292009E-001                  2.4889136395041642E-001                  1.0839778504429226E-001                  7.8142907874710788E-008                  4.4410724232292009E-001                  2.0873949324685720E-001                  1.5644937597015696E-001                  7.8142907874710788E-008                                        1                  1.0897545388520541E-001                                        2                  1.4997658905653544E-001                                        4                  1.5807093429573216E-001                                        0                  2.0873949324685720E-001                                        3                  2.4846535356055691E-001                                        1                  4.4698950716062069E-001                                        3                  4.5742062817843282E-001                                        0                  9.4913411145127480E-001                                        4                  9.5623281799251247E-001                                        0                  1.0000000000000000E+000                  3.9789433880176470E+000                 -2.9816560009099973E+001                 -9.8999999999999986E+001                  3.9789433880176466E+000                  3.8901123574633756E+000                  3.2460650643673992E+000                 -2.9816560009099973E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3014861615057483E+033                  6.6904343384311625E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  3.8679223785380343E-002                                        4                  1.0991714179313250E-001                                        3                  2.1210421618718020E-001                                        2                  2.5508421122796771E-001                                        1                  3.2342366673354506E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.1017668459334971E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3462164023440115E+000                  4.5858838984224422E+000                  1.1231623053876956E+000                  3.3678318846257658E+000                  0.0000000000000000E+000                  1.6049006870111807E+001                  6.2873459294386902E-001                  7.5002295873426057E+000                  1.2899984611621220E+000                  5.1159244283821892E-001                  3.7935938896766150E+000                  2.3174299117586859E-002                  9.5679027440903963E-001                  3.4248694631146635E-003                  9.3805101561572051E-003                  3.4468833607860763E-003                  9.3805276451495358E-003                  7.4418525360846157E+000                  7.2574648645710749E+000                  1.0046765578461946E+001                  1.1233574251239732E+007                  1.3454542465537736E+002                                        0                                        3 
                                       7                                     1044                  7.5309432472358822E+002                  2.1826768105351833E+000                  1.4999895301961351E+001                  3.4474594138087078E+001                 -6.8379404981643601E+000                  1.6167066297522898E+000                  4.3831612778048912E-001                  2.4871126062223092E-001                  1.0685616100181874E-001                  7.8143022735206017E-008                  4.3831612778048912E-001                  2.1027746741284251E-001                  1.4675109643322309E-001                  7.8143022735206017E-008                                        1                  1.0778119428212897E-001                                        2                  1.4836208065453688E-001                                        0                  2.1027746741284251E-001                                        3                  2.4846571992551067E-001                                        1                  4.4121653598366151E-001                                        0                  9.4913551096018101E-001                                        4                  9.5351231186791030E-001                                        0                  9.5880882314191185E-001                                        4                  9.7553624422508567E-001                                        0                  1.0000000000000000E+000                  3.9303425379259571E+000                 -2.9461620484153038E+001                 -9.8999999999999986E+001                  3.9303425379259567E+000                  3.8003838597188144E+000                  3.3430033387174714E+000                 -2.9461620484153038E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1579418858754978E+033                  6.7895002676090643E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  3.5072530454923735E-002                                        4                  1.0511051921760854E-001                                        3                  2.1443656088537522E-001                                        2                  2.6071723726277857E-001                                        1                  3.2941969899908957E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.1017668459334762E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3479083776549903E+000                  4.5910111490957028E+000                  1.1223419801023675E+000                  3.3694718948248030E+000                  0.0000000000000000E+000                  1.6075804221680766E+001                  6.5104502044454726E-001                  7.5059052489927751E+000                  1.2900041493535019E+000                  5.1159071689801427E-001                  3.7936182433394388E+000                  2.3173487845161107E-002                  9.5679731300387061E-001                  3.4146958366486624E-003                  9.3805013332303056E-003                  3.4468833607860768E-003                  9.3805276451495410E-003                  7.4418369788023258E+000                  7.2574734209709328E+000                  1.0076962612951386E+001                  1.1271675144197209E+007                  1.3479163966641656E+002                                        0                                        3 
                                       8                                     1048                  9.3584460705906361E+002                  2.2618580565828079E+000                  1.4999867945491546E+001                  3.4474593346029899E+001                 -6.8247980031361077E+000                  1.5810507542819032E+000                  4.2368083473184492E-001                  2.4950653781259319E-001                  1.0531456919592208E-001                  7.8143162826366567E-008                  4.2646714193164931E-001                  2.1256634696861623E-001                  1.4192634888855094E-001                  7.8143162826366567E-008                                        1                  1.0540431155976368E-001                                        2                  1.4514037691564211E-001                                        0                  2.1256634696861623E-001                                        3                  2.4805489045379406E-001                                        1                  4.2646714193164931E-001                                        2                  4.2956187710099286E-001                                        0                  9.8172425043434219E-001                                        4                  9.8451232527484456E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  3.8997608131795989E+000                 -2.9031148830687123E+001                 -9.8999999999999986E+001                  3.8997608131795984E+000                  3.7037421637070636E+000                  3.4599447044744291E+000                 -2.9031148830687123E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0600744635638072E+033                  6.9099465642094877E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  3.2652620551170075E-002                                        4                  1.0124565592263830E-001                                        3                  1.6005553994134278E-001                                        4                  1.6264240735302796E-001                                        3                  2.1833667383195793E-001                                        2                  2.6753061075117351E-001                                        1                  3.3662101077194007E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.1017668459334438E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3500434295264663E+000                  4.5974507153604858E+000                  1.1212916594918068E+000                  3.3715717439887483E+000                  0.0000000000000000E+000                  1.6108298227467106E+001                  6.7804716526214748E-001                  7.5128026639146270E+000                  1.2900130769243687E+000                  5.1158837274191316E-001                  3.7936617145843372E+000                  2.3171150317245828E-002                  9.5680398394636645E-001                  3.3983710398785599E-003                  9.3804864437796991E-003                  3.4468833607860776E-003                  9.3805276451495410E-003                  7.4418149098268458E+000                  7.2574792968210629E+000                  1.0115545624925581E+001                  1.1342257873502972E+007                  1.3511242212255030E+002                                        0                                        4 
                                       9                                     1046                  1.1551449458616339E+003                  2.3410393026304326E+000                  1.4999833845183124E+001                  3.4474592358715036E+001                 -6.8082809956238988E+000                  1.5291553686500594E+000                  4.0583059477694272E-001                  2.4963302321229747E-001                  9.9193224200975053E-002                  7.8143341046597936E-008                  4.0725765059302932E-001                  2.1505406699067489E-001                  1.4032386112035294E-001                  7.8143341046597936E-008                                        1                  1.0194482048486923E-001                                        2                  1.4192667154094266E-001                                        0                  2.1505406699067489E-001                                        3                  2.4805545439640064E-001                                        1                  4.0725765059302932E-001                                        0                  9.5351621856416213E-001                                        4                  9.6298661816383357E-001                                        0                  9.6949362056109267E-001                                        4                  9.7778435596546520E-001                                        0                  1.0000000000000000E+000                  3.8986635510721430E+000                 -2.8520190082462033E+001                 -9.8999999999999986E+001                  3.8986635510721430E+000                  3.5974102315188170E+000                  3.5978567645184114E+000                 -2.8520190082462033E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9840995030026157E+033                  7.0692100183369280E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  3.2086687921845748E-002                                        4                  9.9076167034208351E-002                                        3                  1.5683487783749830E-001                                        4                  1.6984859067217234E-001                                        3                  2.2355491573010100E-001                                        2                  2.7569212405829369E-001                                        1                  3.4522556556865269E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.1017668459334544E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3526990269735393E+000                  4.6053549752214709E+000                  1.1199325945281533E+000                  3.3742888866011893E+000                  0.0000000000000000E+000                  1.6146787436975718E+001                  7.0986203599132669E-001                  7.5210407464990103E+000                  1.2900272853254187E+000                  5.1158501801785849E-001                  3.7937363119623839E+000                  2.3166428315400500E-002                  9.5681008894581987E-001                  3.3708749767272931E-003                  9.3804597557135012E-003                  3.4468833607860776E-003                  9.3805276451495410E-003                  7.4417837330448533E+000                  7.2574817507813751E+000                  1.0165309644975171E+001                  1.1445473914881805E+007                  1.3554535002825847E+002                                        0                                        3 
