                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20230707"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                               mix_type_6                               mix_qtop_6                               mix_type_7                               mix_qtop_7                               mix_type_8                               mix_qtop_8                               mix_type_9                               mix_qtop_9                              mix_type_10                              mix_qtop_10                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                              burn_type_9                              burn_qtop_9                             burn_type_10                             burn_qtop_10                             he_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                 delta_nu                                 delta_Pg                                   nu_max                              num_retries                                num_iters 
                                       1                                     1102                  3.1622776601683819E+002                  2.5000000000000000E+000                  9.9999941861928772E+000                  3.4298505657870159E+001                 -7.7355393802101480E+000                  1.9459694843391422E+000                  1.9454862713796578E-001                  7.8130225920709839E-008                  9.9998606296646475E-001                  9.9990640044671286E-001                  2.3418552672121756E-001                  7.8130225920709839E-008                  9.9964809507137564E-001                  9.9950812037521408E-001                                        1                  1.9459706156889248E-001                                        2                  2.3583636060011542E-001                                        0                  9.9950812037521408E-001                                        4                  9.9966545142395280E-001                                        0                  9.9990640044671286E-001                                        1                  9.9998665288381250E-001                                        0                  9.9999222218312034E-001                                        4                  9.9999358417537576E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  4.0204798787987537E+000                 -3.1298660941619680E+001                 -1.1263048576175603E+001                  4.0204798787987546E+000                  4.0204717923323408E+000                 -7.0954968863032108E-001                 -3.1298660941619680E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4744640787379043E+033                  4.0995049313906117E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  5.3547097335737134E-002                                        4                  1.2365413589850849E-001                                        3                  1.8758704874404325E-001                                        2                  2.5926829287798542E-001                                        1                  3.0725498397918877E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.5013243940167795E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0758948042039078E+000                  4.2113264347826043E+000                  1.4765267698479829E+000                  2.4850138351166584E+000                  0.0000000000000000E+000                  1.6066508988815151E+001                  7.2146640524653749E-001                  7.4727037399006990E+000                  1.3400378488181475E+000                  5.0001588596030300E-001                  4.0612156340056611E+000                  7.8474760464330113E-006                  9.7992037889395145E-001                  3.4468815819283403E-003                  9.3805276439300461E-003                  3.4468833607860811E-003                  9.3805276451495410E-003                  4.5470977946119833E+000                  5.2524141967944571E+000                  2.5910972658222415E+000                  5.4375220515499644E+007                  2.4055350174130119E+001                                        0                                        4 
                                       2                                     1102                  5.6920997883030861E+002                  2.4030899869919438E+000                  9.9999894657599810E+000                  3.4298505452864198E+001                 -7.7291081588243227E+000                  1.7115903476939023E+000                  1.6989401462611683E-001                  7.8130263291081708E-008                  9.9998606371578058E-001                  9.9990640856319812E-001                  2.4078611173288936E-001                  7.8130263291081708E-008                  8.0134071755215786E-001                  7.7405211230521265E-001                                        1                  1.7115921507261553E-001                                        2                  2.1436196271241378E-001                                        4                  2.4243545646458736E-001                                        0                  7.3591569578251781E-001                                        4                  7.5309781054532310E-001                                        0                  7.7405211230521265E-001                                        4                  8.0644268162030763E-001                                        0                  8.9847437771154370E-001                                        4                  9.1175931050768833E-001                                        0                  1.0000000000000000E+000                  3.8935221331235086E+000                 -3.0901927290406352E+001                 -9.8999999999999986E+001                  3.8935221331235086E+000                  3.8935004588577233E+000                 -4.0832862057696934E-001                 -3.0901927290406352E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2876845433926099E+033                  3.9390544497080624E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  4.4721237214625911E-002                                        4                  1.1426983299350742E-001                                        3                  1.7909061435086848E-001                                        2                  2.6472515086716691E-001                                        1                  3.1186940893131371E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.5013243940167804E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0764116285723979E+000                  4.2140052245268720E+000                  1.4768325159831364E+000                  2.4844021378403882E+000                  0.0000000000000000E+000                  1.6096243754945476E+001                  7.4545156782621580E-001                  7.4792040455313442E+000                  1.3400373383550366E+000                  5.0001466843713593E-001                  4.0611908643793591E+000                  1.2068845882119978E-005                  9.7993612625030302E-001                  3.4468784463119232E-003                  9.3805276416833901E-003                  3.4468833607860785E-003                  9.3805276451495393E-003                  4.5471035527481645E+000                  5.2524466666283294E+000                  2.5890193455512591E+000                  5.4625894718527295E+007                  2.4007203501303970E+001                                        0                                        4 
                                       3                                     1095                  7.7159574908108516E+002                  2.3061799739838875E+000                  9.9999856187997640E+000                  3.4298505285792629E+001                 -7.7210622786683532E+000                  1.5205398104585721E+000                  1.5197283651470581E-001                  7.8130296997062137E-008                  9.9998606432644244E-001                  9.9990641517780898E-001                  2.4573240881606975E-001                  7.8130296997062137E-008                  9.0127030870148817E-001                  8.8964711146479025E-001                                        1                  1.5205419971804648E-001                                        2                  1.9784769623089551E-001                                        4                  2.5848635136660714E-001                                        0                  8.4118397833465575E-001                                        4                  8.4946701662532609E-001                                        0                  8.6672219344495094E-001                                        4                  8.7550410886095009E-001                                        0                  8.8964711146479025E-001                                        4                  9.0399505017532200E-001                                        0                  1.0000000000000000E+000                  3.7975564381862474E+000                 -3.0522564460568177E+001                 -9.8999999999999986E+001                  3.7975564381862470E+000                  3.7975151056512271E+000                 -2.2395649683245114E-001                 -3.0522564460568177E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1445880857826624E+033                  3.8134774192285195E+033                  3.9516040616167941E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0521333608063501E+033                                        5                  3.8245877678246686E-002                                        4                  1.0708149287557145E-001                                        3                  1.7247548245680702E-001                                        2                  2.6973240526559028E-001                                        1                  3.1606356624243503E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.5013243940168088E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0768644545039967E+000                  4.2167492282090668E+000                  1.4772988659610358E+000                  2.4834692708130217E+000                  0.0000000000000000E+000                  1.6124351258490623E+001                  7.6810919633401298E-001                  7.4853531243291842E+000                  1.3400379477182243E+000                  5.0001366898418464E-001                  4.0611799770788952E+000                  1.4388859645100875E-005                  9.7994676230333300E-001                  3.4468742907624314E-003                  9.3805276385795014E-003                  3.4468833607860815E-003                  9.3805276451495445E-003                  4.5471054673244149E+000                  5.2524666812095440E+000                  2.5855438042866079E+000                  5.4875458461735122E+007                  2.3943205546940082E+001                                        0                                        3 
                                       4                                     1094                  9.3350436528170633E+002                  2.2092699609758308E+000                  9.9999824845665906E+000                  3.4298505149674398E+001                 -7.7131386579564705E+000                  1.3916619966432968E+000                  1.3906593377421855E-001                  7.8130317286926254E-008                  9.9998678630477666E-001                  9.9990642056693291E-001                  2.4737988965975963E-001                  7.8130317286926254E-008                  9.1049921568038350E-001                  8.9847500495498134E-001                                        1                  1.3916644342038695E-001                                        2                  1.8466562610607998E-001                                        4                  2.4902729348505234E-001                                        0                  8.0644324461452599E-001                                        4                  8.1630646378761340E-001                                        0                  8.3027752107376873E-001                                        4                  8.4118424198178932E-001                                        0                  8.6672246509637041E-001                                        4                  9.1175994702561114E-001                                        0                  1.0000000000000000E+000                  3.7206046593525244E+000                 -3.0186622785215096E+001                 -9.8999999999999986E+001                  3.7206046593525244E+000                  3.7205378599518713E+000                 -9.2440485363681157E-002                 -3.0186622785215096E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0293271113918755E+033                  4.4094563327031127E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  3.3192356163208411E-002                                        4                  1.0129252309213560E-001                                        3                  1.6707189873049616E-001                                        2                  2.7401089929683536E-001                                        1                  3.1963140947211471E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.5013243940167769E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0772389313504664E+000                  4.2192875620772092E+000                  1.4778190792021684E+000                  2.4824287082125220E+000                  0.0000000000000000E+000                  1.6149065259395748E+001                  7.8801838822069492E-001                  7.4907639620610027E+000                  1.3400390042899752E+000                  5.0001285343523783E-001                  4.0611762304898926E+000                  1.5659130183998679E-005                  9.7995419533516237E-001                  3.4468694703875449E-003                  9.3805276348452368E-003                  3.4468833607860781E-003                  9.3805276451495341E-003                  4.5471056387630320E+000                  5.2524795883703632E+000                  2.5815529303611466E+000                  5.5074991309422553E+007                  2.3875610913407723E+001                                        0                                        3 
                                       5                                     1090                  1.1277947047224518E+003                  2.2884512070234559E+000                  9.9999786610962609E+000                  3.4298504983622870E+001                 -7.7059934825743355E+000                  1.3007979387295174E+000                  1.2868117945552288E-001                  7.8130346433227690E-008                  9.9998678685765385E-001                  9.9990642714116174E-001                  2.4902738870010196E-001                  7.8130346433227690E-008                  8.3250022356032394E-001                  8.0644355295636549E-001                                        1                  1.3008007144956407E-001                                        2                  1.7644955640721616E-001                                        4                  2.6833173595837689E-001                                        0                  2.8140971560807876E-001                                        4                  2.9117525639263792E-001                                        0                  8.0644355295636549E-001                                        4                  8.6305195727123729E-001                                        0                  8.6851382950288425E-001                                        4                  8.9266534113286422E-001                                        0                  1.0000000000000000E+000                  3.6371371474917318E+000                 -2.9749401092102122E+001                 -1.2041199826559247E+001                  3.6371371474917318E+000                  3.6370242278672689E+000                  5.2065802745221997E-002                 -2.9749401092102122E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9037327950420399E+033                  4.7874055360800962E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  2.7901483402147011E-002                                        4                  9.4984588486927021E-002                                        3                  1.6105720221629158E-001                                        2                  2.7942070218584447E-001                                        1                  3.2409640105531323E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.5013243940167547E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0776957152237019E+000                  4.2227698145714276E+000                  1.4786466377028071E+000                  2.4807734251597156E+000                  0.0000000000000000E+000                  1.6181026085862271E+001                  8.1371915540557249E-001                  7.4977832261215358E+000                  1.3400408850500387E+000                  5.0001188442630418E-001                  4.0611775228228328E+000                  1.6472130708247412E-005                  9.7996163398382585E-001                  3.4468610293199543E-003                  9.3805276279915369E-003                  3.4468833607860781E-003                  9.3805276451495376E-003                  4.5471044291824194E+000                  5.2524917441206034E+000                  2.5750887150027215E+000                  5.5302960290154308E+007                  2.3772278956083241E+001                                        0                                        3 
                                       6                                     1086                  1.3609431120513464E+003                  2.3676324530710806E+000                  9.9999739707489166E+000                  3.4298504779923185E+001                 -7.6964274473864087E+000                  1.1995563539379976E+000                  1.1919238796595930E-001                  7.8130386691161093E-008                  9.9998678753588344E-001                  9.9990643520594213E-001                  2.4902750550290345E-001                  7.8130386691161093E-008                  8.3906471537644534E-001                  8.2572856213191226E-001                                        1                  1.1995594763014775E-001                                        2                  1.6499041004139786E-001                                        4                  2.5067377662183554E-001                                        0                  7.9612391106726355E-001                                        4                  8.1143170625619276E-001                                        0                  8.2572856213191226E-001                                        4                  8.4118495815257954E-001                                        0                  8.5148973869544109E-001                                        4                  8.5929100897945399E-001                                        0                  1.0000000000000000E+000                  3.5406199173897659E+000                 -2.9188832441020587E+001                 -9.8999999999999986E+001                  3.5406199173897659E+000                  3.5404150834419013E+000                  2.1413512859134018E-001                 -2.9188832441020587E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7580954443001279E+033                  5.0141773394962652E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  2.2013813543555399E-002                                        4                  8.7669520888497846E-002                                        3                  1.5399420005780787E-001                                        2                  1.6527637701517320E-001                                        3                  1.6967904417264101E-001                                        2                  1.7638025343007635E-001                                        3                  2.0551295833694927E-001                                        2                  2.8609118120235927E-001                                        1                  3.2959387270480112E-001                                        0                  1.0000000000000000E+000                  3.5013243940167817E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0782425114262146E+000                  4.2274869577913536E+000                  1.4799116169077435E+000                  2.4782432630501630E+000                  0.0000000000000000E+000                  1.6221846804683505E+001                  8.4647468157420336E-001                  7.5067810969151418E+000                  1.3400437702163215E+000                  5.0001074070586826E-001                  4.0611851587748404E+000                  1.6691208500017375E-005                  9.7996893184353562E-001                  3.4468453082260428E-003                  9.3805276144385465E-003                  3.4468833607860789E-003                  9.3805276451495410E-003                  4.5471015633772112E+000                  5.2525026595706308E+000                  2.5651010663259219E+000                  5.5652053442114562E+007                  2.3619312794763978E+001                                        0                                        3 
                                       7                                     1088                  1.6407212008460197E+003                  2.4468136991187053E+000                  9.9999681758469432E+000                  3.4298504528253062E+001                 -7.6837676053546042E+000                  1.0697448209517557E+000                  1.0671319125542619E-001                  7.8130430422956542E-008                  9.9998678837383281E-001                  9.9990691924929043E-001                  1.4711757238975698E-001                  7.8130430422956542E-008                  2.5067392188529231E-001                  1.6989437633014770E-001                                        1                  1.0697482253348811E-001                                        2                  1.4873489755539454E-001                                        0                  1.6989437633014770E-001                                        4                  2.6587310369267964E-001                                        0                  8.4330568961736541E-001                                        4                  8.4744676457572932E-001                                        0                  8.8655382424589102E-001                                        4                  8.9987408567490168E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  3.4164978172376945E+000                 -2.8479171117689994E+001                 -9.8999999999999986E+001                  3.4164978172376945E+000                  3.4160796875184762E+000                  3.9981549465262106E-001                 -2.8479171117689994E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5761269608314305E+033                  5.1903831757627848E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  1.4836091040606660E-002                                        4                  7.8244124254998784E-002                                        3                  1.4484591609877406E-001                                        2                  1.4813218488579902E-001                                        3                  2.4091679924030060E-001                                        2                  2.9421901416204205E-001                                        1                  3.3626214062513760E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.5013243940167649E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0788912091550324E+000                  4.2338135086673514E+000                  1.4817774968881077E+000                  2.4745112514193122E+000                  0.0000000000000000E+000                  1.6273668805941178E+001                  8.8800781042792720E-001                  7.5182222332622057E+000                  1.3400476625950759E+000                  5.0000944780009782E-001                  4.0611995850848368E+000                  1.6237425990349380E-005                  9.7997577637823718E-001                  3.4468132764663637E-003                  9.3805275846476702E-003                  3.4468833607860772E-003                  9.3805276451495341E-003                  4.5470969338721066E+000                  5.2525116024978349E+000                  2.5502953748873565E+000                  5.6005706035275914E+007                  2.3399732739930798E+001                                        0                                        4 
                                       8                                     1091                  1.9764549073996277E+003                  2.5259949451663304E+000                  9.9999609505602933E+000                  3.4298504214461737E+001                 -7.6671398636253807E+000                  8.8305674580820637E-001                  8.6951781089803892E-002                  7.8130489568791001E-008                  9.9998678938828001E-001                  9.9990212404827439E-001                  1.2234415563236063E-001                  7.8130489568791001E-008                  2.5232037626751291E-001                  1.6989449908418691E-001                                        1                  8.8306019410878706E-002                                        2                  1.2392291579774968E-001                                        0                  1.6989449908418691E-001                                        4                  2.5304009831240493E-001                                        0                  8.4118605339553876E-001                                        4                  8.5543850408085220E-001                                        0                  8.9266692209720078E-001                                        4                  9.1299027619248352E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  3.2295367435609270E+000                 -2.7591949130932790E+001                 -9.8999999999999986E+001                  3.2295367435609270E+000                  3.2284641844896913E+000                  6.2163748339603830E-001                 -2.7591949130932790E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2746864216559198E+033                  5.4171245932494366E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  5.0810037693826806E-003                                        4                  6.3408705563258047E-002                                        3                  2.5661968844697070E-001                                        2                  3.0396410016009856E-001                                        1                  3.4421870658400233E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.5013243940167795E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0796652648393987E+000                  4.2422260411220964E+000                  1.4844356517467474E+000                  2.4691946279107082E+000                  0.0000000000000000E+000                  1.6339364449690695E+001                  9.4072586540968151E-001                  7.5326725320361430E+000                  1.3400519507259365E+000                  5.0000817574844258E-001                  4.0612179901448222E+000                  1.5284033952063296E-005                  9.7998148917786010E-001                  3.4467368603832991E-003                  9.3805275063970177E-003                  3.4468833607860759E-003                  9.3805276451495358E-003                  4.5470908832833299E+000                  5.2525175520886149E+000                  2.5292107748484898E+000                  5.6645547255179480E+007                  2.3094429894708107E+001                                        0                                        4 
                                       9                                     1103                  2.2593568475704501E+003                  2.4516359259037661E+000                  9.9999545710533972E+000                  3.4298503937402103E+001                 -7.6468488147361375E+000                  6.5126444977417264E-001                  6.3792644578214916E-002                  7.8130536111447802E-008                  9.9998679028397941E-001                  9.9990213553314100E-001                  9.1448939306592175E-002                  7.8130536111447802E-008                  2.5304025974024125E-001                  1.7644998147688748E-001                                        1                  6.5126740841340472E-002                                        2                  9.2954185696918781E-002                                        0                  1.7644998147688748E-001                                        4                  3.0735654413178987E-001                                        0                  8.1869124612210109E-001                                        4                  8.3472461945153231E-001                                        0                  8.4946965404095343E-001                                        4                  8.9266749157726588E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  2.9958474454802899E+000                 -2.6833651848623148E+001                 -1.2944289813551190E+001                  2.9958474454802899E+000                  2.9929623867785993E+000                  8.1677605748140680E-001                 -2.6833651848623148E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4021060721701254E+032                  5.6019981601585074E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        4                  4.1625986253238226E-002                                        3                  2.6646590805526749E-001                                        2                  3.1196511662156051E-001                                        1                  3.5002169833068858E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.5013243940167618E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0802930685125975E+000                  4.2497442407213590E+000                  1.4869391441999809E+000                  2.4641873659446070E+000                  0.0000000000000000E+000                  1.6397124252162847E+001                  9.8738141914816613E-001                  7.5451846239516920E+000                  1.3400544154013321E+000                  5.0000748165795006E-001                  4.0612291796895237E+000                  1.4632258305929853E-005                  9.7998432822196269E-001                  3.4466050644752499E-003                  9.3805273589962265E-003                  3.4468833607860798E-003                  9.3805276451495462E-003                  4.5470860142868821E+000                  5.2525197187543622E+000                  2.5094287516737181E+000                  5.7242795744576231E+007                  2.2813193386433110E+001                                        0                                        4 
